account_id,customer_id,branch_id,account_number,account_type,currency,balance,account_status,opened_date
ACC0000287,CUST000559,BR0361,948509962383,Savings,INR,4012191.03,CLOSED,2015-04-27
ACC0000288,CUST010902,BR0099,502973719063,Savings,INR,4299815.26,ACTIVE,2011-12-10
ACC0000289,CUST055806,BR0039,336821742628,Savings,INR,1639097.47,ACTIVE,2015-07-01
ACC0000290,CUST061906,BR0004,700608819405,Savings,INR,4774340.27,CLOSED,2025-07-07
ACC0000291,CUST081398,BR0350,588783168772,Savings,INR,1865612.79,ACTIVE,2016-09-12
ACC0000292,CUST079974,BR0290,217847881163,Savings,INR,1503622.94,CLOSED,2017-09-08
ACC0000293,CUST088882,BR0058,176411530211,Savings,INR,841635.82,DORMANT,2020-04-15
ACC0000294,CUST003989,BR0448,775027960133,Current,INR,3420305.96,ACTIVE,2020-09-20
ACC0000295,CUST032157,BR0345,257744531295,Savings,INR,126617.99,ACTIVE,2024-04-11
ACC0000296,CUST050530,BR0490,491076301818,Savings,INR,2997652.76,ACTIVE,2024-04-26
ACC0000297,CUST036563,BR0074,775375594403,Current,INR,543165.37,CLOSED,2017-02-04
ACC0000298,CUST014926,BR0391,869810421107,Savings,INR,4877410.1,CLOSED,2022-02-08
ACC0000299,CUST043897,BR0011,444861110933,Current,INR,231064.0,ACTIVE,2011-11-05
ACC0000300,CUST090992,BR0043,852824484276,Savings,INR,4018783.52,ACTIVE,2019-11-16
ACC0000301,CUST084941,BR0069,400025379587,Savings,INR,2015156.9,CLOSED,2021-06-06
ACC0000302,CUST010801,BR0141,294964644285,Savings,INR,4906219.38,ACTIVE,2012-03-25
ACC0000303,CUST082587,BR0117,901055496824,Current,INR,1367590.82,ACTIVE,2026-01-17
ACC0000304,CUST026758,BR0294,318321653154,Savings,INR,2739130.57,ACTIVE,2017-06-22
ACC0000305,CUST098499,BR0123,350301549257,Savings,INR,4851501.83,DORMANT,2023-09-14
ACC0000306,CUST066234,BR0240,248215115662,Current,INR,3341708.85,CLOSED,2024-05-30
ACC0000307,CUST001106,BR0181,134720038427,Savings,INR,4101352.46,DORMANT,2026-03-14
ACC0000308,CUST039504,BR0042,329446214377,Current,INR,5685.12,CLOSED,2025-04-20
ACC0000309,CUST020376,BR0090,983523720604,Current,INR,1776248.97,ACTIVE,2015-08-04
ACC0000310,CUST048168,BR0480,475773742569,Current,INR,2860074.95,ACTIVE,2022-04-21
ACC0000311,CUST028277,BR0408,519729874229,Current,INR,1588305.01,CLOSED,2016-02-04
ACC0000312,CUST049159,BR0467,220796592700,Current,INR,2674845.58,DORMANT,2020-01-23
ACC0000313,CUST085492,BR0314,177283677618,Current,INR,2343884.72,ACTIVE,2015-04-04
ACC0000314,CUST077135,BR0471,717318067690,Savings,INR,2676685.04,ACTIVE,2024-03-09
ACC0000315,CUST023583,BR0075,403999507056,Current,INR,2440261.63,DORMANT,2024-11-08
ACC0000316,CUST060737,BR0048,405854066577,Savings,INR,494244.98,DORMANT,2022-06-04
ACC0000317,CUST036279,BR0384,298164766377,Current,INR,4008220.08,ACTIVE,2019-04-28
ACC0000318,CUST021791,BR0301,274150184659,Current,INR,3561781.72,ACTIVE,2023-08-25
ACC0000319,CUST056689,BR0124,440408218325,Current,INR,2465064.4,ACTIVE,2020-07-30
ACC0000320,CUST017620,BR0055,138244080930,Savings,INR,1014513.97,ACTIVE,2022-04-13
ACC0000321,CUST050926,BR0343,229719928100,Savings,INR,4094719.2,CLOSED,2022-08-29
ACC0000322,CUST094857,BR0363,669191886404,Current,INR,249855.15,DORMANT,2014-05-25
ACC0000323,CUST046587,BR0364,766188098520,Current,INR,2193713.4,CLOSED,2024-03-10
ACC0000324,CUST010981,BR0435,487470059350,Current,INR,259156.37,CLOSED,2011-12-19
ACC0000325,CUST096664,BR0244,414850782737,Savings,INR,1781423.24,CLOSED,2022-03-01
ACC0000326,CUST076373,BR0277,618661468095,Savings,INR,1568900.76,CLOSED,2022-12-29
ACC0000327,CUST077776,BR0096,328670949941,Current,INR,4067845.32,ACTIVE,2013-05-03
ACC0000328,CUST004460,BR0316,358199284132,Current,INR,4348017.39,DORMANT,2015-10-30
ACC0000329,CUST045864,BR0342,542727958254,Savings,INR,57794.56,ACTIVE,2023-08-05
ACC0000330,CUST023826,BR0047,914993288826,Savings,INR,2581083.09,ACTIVE,2019-07-28
ACC0000331,CUST017449,BR0380,727746611203,Savings,INR,2625030.8,ACTIVE,2024-07-07
ACC0000332,CUST003194,BR0473,324312222737,Current,INR,3130579.66,ACTIVE,2025-12-23
ACC0000333,CUST016180,BR0135,443232483987,Current,INR,4431889.19,CLOSED,2011-08-31
ACC0000334,CUST097858,BR0454,106716819532,Current,INR,3501844.29,ACTIVE,2013-04-11
ACC0000335,CUST063592,BR0316,485411146074,Current,INR,4499096.32,DORMANT,2023-07-22
ACC0000336,CUST084613,BR0163,963651076314,Current,INR,3330326.64,CLOSED,2017-09-09
ACC0000337,CUST076343,BR0479,148626205523,Current,INR,3733276.19,CLOSED,2021-05-21
ACC0000338,CUST040054,BR0431,822181313818,Current,INR,1345314.33,ACTIVE,2021-07-10
ACC0000339,CUST091113,BR0158,842468145232,Current,INR,2208071.27,CLOSED,2021-06-02
ACC0000340,CUST032810,BR0362,618435597813,Current,INR,2149477.4,ACTIVE,2021-10-05
ACC0000341,CUST084427,BR0485,893467220902,Current,INR,4638390.49,DORMANT,2026-03-14
ACC0000342,CUST011648,BR0118,558668725374,Current,INR,1744821.59,ACTIVE,2020-10-18
ACC0000343,CUST099800,BR0465,773352259483,Current,INR,2410119.71,CLOSED,2020-02-06
ACC0000344,CUST036991,BR0002,999828250485,Savings,INR,2011825.52,ACTIVE,2023-11-19
ACC0000345,CUST009353,BR0353,750145718794,Savings,INR,2679232.93,DORMANT,2014-02-11
ACC0000346,CUST094028,BR0071,246695608194,Current,INR,973453.0,ACTIVE,2022-02-08
ACC0000347,CUST085892,BR0032,143661241256,Savings,INR,4919956.87,ACTIVE,2017-03-10
ACC0000348,CUST095744,BR0347,799962247347,Current,INR,462334.95,CLOSED,2016-08-12
ACC0000349,CUST088418,BR0237,164642077953,Current,INR,106236.42,DORMANT,2021-07-11
ACC0000350,CUST006457,BR0414,513893684484,Savings,INR,2129059.69,ACTIVE,2012-04-18
ACC0000351,CUST010309,BR0081,946493452637,Current,INR,1895890.61,DORMANT,2016-07-29
ACC0000352,CUST020828,BR0280,877149038478,Savings,INR,2468636.92,DORMANT,2017-06-18
ACC0000353,CUST055638,BR0236,638968144315,Current,INR,2932335.02,CLOSED,2015-12-23
ACC0000354,CUST006244,BR0117,717782882400,Current,INR,759726.24,DORMANT,2016-10-10
ACC0000355,CUST035939,BR0214,909818692484,Current,INR,2516944.01,CLOSED,2014-08-27
ACC0000356,CUST078800,BR0028,415863770671,Savings,INR,3936658.7,CLOSED,2018-06-26
ACC0000357,CUST023894,BR0036,538160458734,Current,INR,254282.19,ACTIVE,2013-05-05
ACC0000358,CUST028917,BR0472,178800929000,Current,INR,4833597.67,CLOSED,2019-08-27
ACC0000359,CUST048273,BR0271,455754444674,Savings,INR,2762802.74,DORMANT,2014-05-08
ACC0000360,CUST009671,BR0031,402497457213,Savings,INR,277251.61,DORMANT,2021-11-25
ACC0000361,CUST028135,BR0432,498052531510,Current,INR,3237234.44,ACTIVE,2015-11-27
ACC0000362,CUST009703,BR0272,302287680824,Current,INR,2257725.73,DORMANT,2013-07-04
ACC0000363,CUST030496,BR0329,615678103223,Savings,INR,1883598.39,CLOSED,2015-08-02
ACC0000364,CUST023188,BR0256,677549463538,Savings,INR,4507243.39,CLOSED,2025-08-13
ACC0000365,CUST085862,BR0227,253631595615,Savings,INR,4689093.78,DORMANT,2019-01-03
ACC0000366,CUST025667,BR0341,892563529272,Current,INR,863174.34,DORMANT,2024-08-12
ACC0000367,CUST010878,BR0438,908065468508,Current,INR,2052770.4,CLOSED,2023-02-14
ACC0000368,CUST064397,BR0154,754270477148,Savings,INR,1358854.84,CLOSED,2014-01-16
ACC0000369,CUST056507,BR0240,394629538716,Current,INR,3194418.02,CLOSED,2017-04-27
ACC0000370,CUST075469,BR0026,706363792064,Current,INR,3881512.6,DORMANT,2021-11-06
ACC0000371,CUST091030,BR0098,114746660047,Savings,INR,4273377.43,CLOSED,2022-09-20
ACC0000372,CUST050698,BR0297,368871470079,Current,INR,1055366.03,ACTIVE,2011-11-11
ACC0000373,CUST046401,BR0479,863974514713,Savings,INR,4322779.5,ACTIVE,2019-02-26
ACC0000374,CUST006323,BR0188,489474120555,Current,INR,3217562.03,DORMANT,2021-07-22
ACC0000375,CUST042392,BR0120,248072173224,Current,INR,422471.24,ACTIVE,2016-09-14
ACC0000376,CUST070351,BR0063,382501342971,Current,INR,2884963.85,DORMANT,2015-03-08
ACC0000377,CUST014503,BR0067,137216449419,Current,INR,587625.23,CLOSED,2019-07-05
ACC0000378,CUST038507,BR0385,286184791233,Savings,INR,1728716.75,ACTIVE,2019-02-18
ACC0000379,CUST075096,BR0316,481948357059,Savings,INR,344690.91,DORMANT,2024-12-05
ACC0000380,CUST047512,BR0297,925664622253,Savings,INR,2910368.61,ACTIVE,2015-06-30
ACC0000381,CUST050011,BR0146,255110211707,Savings,INR,331775.24,CLOSED,2014-06-26
ACC0000382,CUST067323,BR0127,664319160460,Savings,INR,2739135.54,DORMANT,2020-01-07
ACC0000383,CUST043869,BR0058,629045811989,Current,INR,257268.66,ACTIVE,2020-01-31
ACC0000384,CUST069517,BR0235,421148800875,Current,INR,724426.76,CLOSED,2015-03-03
ACC0000385,CUST023432,BR0186,431742923868,Current,INR,3474619.5,CLOSED,2013-11-11
ACC0000386,CUST049456,BR0017,519491911874,Savings,INR,3321215.18,ACTIVE,2022-02-22
ACC0000387,CUST033055,BR0099,725185785318,Savings,INR,3186259.1,ACTIVE,2013-07-02
ACC0000388,CUST005288,BR0067,885345788166,Savings,INR,153198.78,CLOSED,2017-04-12
ACC0000389,CUST051467,BR0288,827914672826,Savings,INR,888000.24,CLOSED,2025-04-29
ACC0000390,CUST051746,BR0354,317340029209,Savings,INR,3070457.73,DORMANT,2026-02-20
ACC0000391,CUST002597,BR0312,269321337554,Savings,INR,3307240.96,ACTIVE,2024-06-10
ACC0000392,CUST098670,BR0452,388372499168,Savings,INR,293648.14,ACTIVE,2019-01-17
ACC0000393,CUST033497,BR0331,851803632070,Current,INR,35957.15,CLOSED,2025-12-04
ACC0000394,CUST076725,BR0455,524542711793,Savings,INR,2926488.55,ACTIVE,2025-11-29
ACC0000395,CUST045214,BR0018,185369655193,Current,INR,1250795.72,ACTIVE,2022-08-24
ACC0000396,CUST016530,BR0182,470086267734,Savings,INR,1576241.39,DORMANT,2012-12-30
ACC0000397,CUST099409,BR0216,596911309009,Current,INR,4418974.35,ACTIVE,2013-09-27
ACC0000398,CUST074019,BR0135,129202630141,Current,INR,1229652.2,CLOSED,2014-04-12
ACC0000399,CUST055616,BR0190,466673036380,Current,INR,3911434.75,DORMANT,2015-10-27
ACC0000400,CUST073862,BR0194,867662524320,Savings,INR,3133965.85,DORMANT,2020-09-28
ACC0000401,CUST057765,BR0460,330573869573,Savings,INR,335626.61,DORMANT,2017-09-04
ACC0000402,CUST098199,BR0012,462033587658,Savings,INR,1763816.47,CLOSED,2024-07-14
ACC0000403,CUST041323,BR0435,842503880272,Savings,INR,81110.73,ACTIVE,2024-08-13
ACC0000404,CUST003230,BR0117,438555232717,Current,INR,1182496.77,CLOSED,2013-04-28
ACC0000405,CUST038352,BR0340,510053147611,Current,INR,3172882.94,CLOSED,2012-04-02
ACC0000406,CUST071691,BR0240,228661901219,Current,INR,4785783.52,DORMANT,2017-06-14
ACC0000407,CUST063835,BR0080,922438470857,Savings,INR,501647.03,ACTIVE,2018-06-25
ACC0000408,CUST033702,BR0350,550644711266,Savings,INR,4055532.89,DORMANT,2020-07-03
ACC0000409,CUST033636,BR0357,605915146599,Savings,INR,4831270.61,CLOSED,2019-11-27
ACC0000410,CUST097264,BR0382,758418076406,Savings,INR,2001986.6,DORMANT,2025-11-01
ACC0000411,CUST004774,BR0048,145760575117,Savings,INR,3854085.91,ACTIVE,2017-05-02
ACC0000412,CUST062749,BR0130,782633571109,Current,INR,648539.33,CLOSED,2024-11-23
ACC0000413,CUST055009,BR0301,668785428094,Current,INR,2817759.18,DORMANT,2019-08-12
ACC0000414,CUST007402,BR0061,662360635060,Savings,INR,1441397.76,DORMANT,2018-08-22
ACC0000415,CUST069919,BR0442,150085843313,Current,INR,3967806.16,ACTIVE,2021-09-17
ACC0000416,CUST036133,BR0263,189197394584,Savings,INR,444533.67,CLOSED,2018-06-14
ACC0000417,CUST020982,BR0026,447332033219,Savings,INR,1205058.59,DORMANT,2024-05-22
ACC0000418,CUST030417,BR0494,498380142200,Current,INR,2830560.82,ACTIVE,2015-07-29
ACC0000419,CUST058197,BR0111,772954375346,Current,INR,1367074.92,DORMANT,2013-08-05
ACC0000420,CUST039886,BR0078,285195369622,Current,INR,4629621.9,DORMANT,2019-05-22
ACC0000421,CUST044069,BR0157,147938195512,Current,INR,2461853.23,DORMANT,2025-12-07
ACC0000422,CUST085081,BR0147,985615572155,Savings,INR,2297633.03,ACTIVE,2014-06-10
ACC0000423,CUST024565,BR0373,611146440014,Savings,INR,1169188.8,CLOSED,2023-03-15
ACC0000424,CUST037305,BR0004,721159999303,Savings,INR,3484086.08,CLOSED,2014-09-03
ACC0000425,CUST060422,BR0168,431182153548,Savings,INR,1285781.96,DORMANT,2012-12-11
ACC0000426,CUST038036,BR0297,725641617272,Current,INR,2364585.52,ACTIVE,2016-05-18
ACC0000427,CUST033436,BR0377,566189871070,Savings,INR,2534237.96,ACTIVE,2024-10-30
ACC0000428,CUST056935,BR0192,581782058169,Current,INR,3710407.44,CLOSED,2021-06-30
ACC0000429,CUST033419,BR0443,923975963703,Savings,INR,982317.19,CLOSED,2014-07-19
ACC0000430,CUST048389,BR0200,603544229353,Savings,INR,3595559.86,DORMANT,2011-08-18
ACC0000431,CUST087369,BR0343,255322456190,Current,INR,1562327.57,CLOSED,2021-01-15
ACC0000432,CUST028032,BR0012,487357578513,Savings,INR,1544805.18,ACTIVE,2023-07-04
ACC0000433,CUST090160,BR0361,837061077390,Savings,INR,740638.41,CLOSED,2024-04-14
ACC0000434,CUST004907,BR0054,731550159198,Current,INR,12798.49,CLOSED,2023-01-13
ACC0000435,CUST091938,BR0402,147090982023,Savings,INR,3585457.24,ACTIVE,2013-03-01
ACC0000436,CUST069943,BR0102,908763840104,Savings,INR,630819.24,ACTIVE,2018-07-01
ACC0000437,CUST023728,BR0284,732768398664,Savings,INR,2097992.82,ACTIVE,2023-12-08
ACC0000438,CUST096780,BR0070,687538575866,Current,INR,4579199.5,CLOSED,2022-12-22
ACC0000439,CUST094075,BR0437,259244826957,Current,INR,4178951.82,CLOSED,2019-11-17
ACC0000440,CUST088285,BR0023,885978856234,Current,INR,38535.87,CLOSED,2016-10-25
ACC0000441,CUST004921,BR0150,718763146334,Savings,INR,2050786.93,CLOSED,2025-09-30
ACC0000442,CUST011503,BR0466,545179228652,Current,INR,1209159.94,DORMANT,2019-05-28
ACC0000443,CUST075698,BR0466,930362377251,Current,INR,3150938.18,DORMANT,2012-05-02
ACC0000444,CUST027447,BR0435,847158109645,Current,INR,1251007.0,ACTIVE,2024-12-20
ACC0000445,CUST062339,BR0277,594602907515,Current,INR,1337334.34,CLOSED,2024-11-08
ACC0000446,CUST092781,BR0396,613615972720,Current,INR,781175.96,ACTIVE,2020-02-02
ACC0000447,CUST070668,BR0135,684612656105,Current,INR,4023834.07,CLOSED,2023-11-12
ACC0000448,CUST056769,BR0064,878555873733,Current,INR,223353.45,DORMANT,2018-07-14
ACC0000449,CUST075122,BR0086,732994608303,Current,INR,463943.8,DORMANT,2016-11-21
ACC0000450,CUST093180,BR0496,705365524575,Current,INR,2076914.91,CLOSED,2019-01-06
ACC0000451,CUST061575,BR0117,738485065138,Current,INR,2597976.62,DORMANT,2019-06-07
ACC0000452,CUST077162,BR0043,433981396718,Current,INR,4191813.69,ACTIVE,2019-12-22
ACC0000453,CUST058057,BR0155,836529411886,Savings,INR,1653426.2,DORMANT,2022-12-15
ACC0000454,CUST003951,BR0476,312180019597,Current,INR,1959889.18,CLOSED,2023-01-04
ACC0000455,CUST074059,BR0046,975489387580,Savings,INR,1563475.27,CLOSED,2011-09-05
ACC0000456,CUST096053,BR0076,524071933818,Current,INR,4216920.0,DORMANT,2011-12-03
ACC0000457,CUST097797,BR0085,165800969652,Savings,INR,2684955.09,CLOSED,2012-05-27
ACC0000458,CUST078608,BR0063,764964797413,Current,INR,4230360.71,ACTIVE,2012-04-26
ACC0000459,CUST081019,BR0012,834580468289,Savings,INR,1476774.37,DORMANT,2014-09-01
ACC0000460,CUST065485,BR0230,285699971726,Current,INR,3634971.52,DORMANT,2018-07-02
ACC0000461,CUST095300,BR0096,151830538985,Savings,INR,1313189.76,ACTIVE,2024-01-17
ACC0000462,CUST044662,BR0169,349887682434,Savings,INR,2388082.91,ACTIVE,2013-06-11
ACC0000463,CUST066817,BR0042,799647590038,Savings,INR,3556018.0,DORMANT,2021-03-22
ACC0000464,CUST034660,BR0219,701533223902,Current,INR,3449600.88,ACTIVE,2022-01-03
ACC0000465,CUST070356,BR0232,977281886124,Savings,INR,101212.42,CLOSED,2022-02-13
ACC0000466,CUST015327,BR0499,301632968780,Savings,INR,2299400.69,DORMANT,2022-06-28
ACC0000467,CUST049512,BR0390,584371386523,Savings,INR,623011.04,CLOSED,2025-06-14
ACC0000468,CUST040472,BR0450,456581899294,Savings,INR,3857257.62,DORMANT,2025-05-30
ACC0000469,CUST018803,BR0312,701799240293,Savings,INR,3929008.86,CLOSED,2021-01-03
ACC0000470,CUST080697,BR0195,934549919072,Savings,INR,1126648.28,DORMANT,2020-02-08
ACC0000471,CUST066093,BR0349,328671765203,Current,INR,4926943.9,CLOSED,2017-05-02
ACC0000472,CUST020585,BR0432,966361743408,Current,INR,3351062.13,DORMANT,2012-01-10
ACC0000473,CUST041181,BR0192,660699145355,Savings,INR,3258471.44,ACTIVE,2022-09-21
ACC0000474,CUST010641,BR0357,599125034745,Current,INR,3083303.7,CLOSED,2016-10-03
ACC0000475,CUST061453,BR0126,360602948154,Savings,INR,8884.42,DORMANT,2023-06-23
ACC0000476,CUST017987,BR0311,426103899299,Savings,INR,2266437.83,DORMANT,2020-01-05
ACC0000477,CUST064871,BR0209,463819052487,Current,INR,3864718.99,CLOSED,2013-10-01
ACC0000478,CUST076454,BR0275,507817271767,Savings,INR,2536524.73,CLOSED,2017-02-03
ACC0000479,CUST097219,BR0211,354237756243,Savings,INR,4116179.46,ACTIVE,2016-03-03
ACC0000480,CUST075873,BR0317,725233493453,Savings,INR,4737303.55,CLOSED,2018-10-15
ACC0000481,CUST044393,BR0094,383724350511,Current,INR,1762092.36,CLOSED,2026-03-20
ACC0000482,CUST010572,BR0076,236821166090,Savings,INR,637644.32,ACTIVE,2023-12-03
ACC0000483,CUST011788,BR0143,433238897850,Savings,INR,1632251.64,ACTIVE,2026-01-10
ACC0000484,CUST012553,BR0373,371748866425,Current,INR,554918.7,CLOSED,2025-01-02
ACC0000485,CUST066183,BR0184,262946411525,Savings,INR,1625569.79,CLOSED,2013-01-24
ACC0000486,CUST007628,BR0461,891854991860,Savings,INR,4378612.8,ACTIVE,2022-03-30
ACC0000487,CUST082082,BR0352,905384317985,Current,INR,4316789.61,ACTIVE,2022-04-14
ACC0000488,CUST042474,BR0176,705625736891,Current,INR,3477066.93,DORMANT,2017-01-30
ACC0000489,CUST049857,BR0032,805452472935,Savings,INR,1773902.3,DORMANT,2021-06-27
ACC0000490,CUST089968,BR0043,311209912995,Savings,INR,2236843.27,CLOSED,2012-12-31
ACC0000491,CUST045440,BR0283,740579603661,Current,INR,1987769.75,DORMANT,2020-07-03
ACC0000492,CUST087528,BR0416,359906638952,Savings,INR,4255318.67,ACTIVE,2019-09-12
ACC0000493,CUST019888,BR0152,730587432921,Current,INR,4358963.46,DORMANT,2017-12-01
ACC0000494,CUST026500,BR0493,804777394999,Savings,INR,3574089.81,ACTIVE,2016-10-27
ACC0000495,CUST088053,BR0285,997428365549,Savings,INR,2259205.31,DORMANT,2022-12-04
ACC0000496,CUST024515,BR0297,260012599218,Current,INR,2243170.1,CLOSED,2016-05-13
ACC0000497,CUST002590,BR0196,564469721753,Savings,INR,901242.29,CLOSED,2025-09-10
ACC0000498,CUST030601,BR0390,867554541519,Savings,INR,1056497.62,DORMANT,2015-04-18
ACC0000499,CUST002704,BR0496,245261373096,Current,INR,1215343.15,ACTIVE,2026-04-08
ACC0000500,CUST007502,BR0248,354168768484,Savings,INR,2321719.22,DORMANT,2012-12-02
ACC0000501,CUST022457,BR0019,784521587254,Current,INR,3957973.71,ACTIVE,2017-12-17
ACC0000502,CUST095532,BR0316,512133839348,Savings,INR,1279124.55,CLOSED,2013-01-31
ACC0000503,CUST005144,BR0420,276812390220,Current,INR,1232168.28,DORMANT,2026-05-15
ACC0000504,CUST090171,BR0151,146966110404,Current,INR,3925677.37,CLOSED,2020-02-04
ACC0000505,CUST072642,BR0243,712714971422,Savings,INR,2819914.95,ACTIVE,2017-10-16
ACC0000506,CUST054242,BR0237,376672907686,Current,INR,2771690.19,ACTIVE,2016-05-19
ACC0000507,CUST036364,BR0251,720042369990,Current,INR,1254922.66,ACTIVE,2023-04-13
ACC0000508,CUST046984,BR0106,239536090989,Current,INR,161768.34,CLOSED,2017-09-25
ACC0000509,CUST018208,BR0474,139468665423,Current,INR,2658222.21,ACTIVE,2020-02-08
ACC0000510,CUST070787,BR0281,618232620316,Current,INR,914936.97,DORMANT,2020-09-05
ACC0000511,CUST093430,BR0056,544206589274,Savings,INR,1096671.42,CLOSED,2012-10-15
ACC0000512,CUST046573,BR0190,293444083285,Savings,INR,1944369.33,ACTIVE,2020-03-04
ACC0000513,CUST018857,BR0177,754299665641,Current,INR,3100708.74,ACTIVE,2019-07-21
ACC0000514,CUST093161,BR0490,779332208186,Current,INR,2354537.54,ACTIVE,2019-07-06
ACC0000515,CUST045845,BR0006,245018441351,Current,INR,4641406.48,ACTIVE,2025-07-03
ACC0000516,CUST096541,BR0497,686566358468,Savings,INR,1039612.71,DORMANT,2012-11-21
ACC0000517,CUST023413,BR0406,628034598689,Current,INR,2354232.68,CLOSED,2012-08-12
ACC0000518,CUST038899,BR0338,434537664131,Current,INR,2736851.33,CLOSED,2017-04-11
ACC0000519,CUST007808,BR0141,487491889970,Current,INR,2259051.4,ACTIVE,2014-11-11
ACC0000520,CUST021398,BR0069,713117408004,Savings,INR,1833830.16,DORMANT,2013-02-19
ACC0000521,CUST037568,BR0096,206483708101,Savings,INR,4149847.76,CLOSED,2021-02-07
ACC0000522,CUST039276,BR0086,265278220093,Current,INR,4200351.24,CLOSED,2017-05-24
ACC0000523,CUST050016,BR0277,741506876031,Savings,INR,2189380.09,DORMANT,2021-08-11
ACC0000524,CUST091430,BR0307,152344721454,Savings,INR,2124049.24,DORMANT,2018-01-23
ACC0000525,CUST030495,BR0375,290518059476,Savings,INR,238050.41,CLOSED,2016-10-25
ACC0000526,CUST056955,BR0300,594679146482,Current,INR,296788.38,DORMANT,2024-03-15
ACC0000527,CUST000474,BR0064,637934810677,Current,INR,4803180.58,CLOSED,2019-02-13
ACC0000528,CUST090373,BR0022,898061048536,Savings,INR,3913636.93,ACTIVE,2011-07-18
ACC0000529,CUST056713,BR0219,966408153277,Current,INR,4554571.97,CLOSED,2025-08-05
ACC0000530,CUST077818,BR0090,682716719959,Savings,INR,1134832.97,ACTIVE,2018-07-25
ACC0000531,CUST055258,BR0208,981264579952,Current,INR,1224781.21,CLOSED,2014-01-06
ACC0000532,CUST078040,BR0217,437970960804,Current,INR,2863948.93,CLOSED,2018-06-12
ACC0000533,CUST082624,BR0371,477251751101,Savings,INR,1650290.52,DORMANT,2016-07-01
ACC0000534,CUST001631,BR0200,193827039401,Current,INR,3421839.44,DORMANT,2015-05-18
ACC0000535,CUST057825,BR0213,304163038343,Savings,INR,3316317.76,ACTIVE,2019-07-04
ACC0000536,CUST027660,BR0219,688444677854,Current,INR,2686124.86,DORMANT,2013-02-28
ACC0000537,CUST060086,BR0158,619999977926,Savings,INR,2156388.2,CLOSED,2018-04-23
ACC0000538,CUST090619,BR0197,469069741311,Current,INR,2587842.58,ACTIVE,2016-09-23
ACC0000539,CUST087272,BR0192,865174927539,Current,INR,746144.5,CLOSED,2016-11-18
ACC0000540,CUST092217,BR0050,542578269117,Savings,INR,3235164.57,ACTIVE,2011-09-24
ACC0000541,CUST091521,BR0018,198249444190,Current,INR,4587715.54,DORMANT,2025-06-02
